order_item_id,order_id,product_id,quantity,unit_price,total_price,discount
139,ORD00000045,1173,1,54.42,54.42,0.0
140,ORD00000045,1004,2,46.52,83.736,9.304
141,ORD00000046,1117,2,59.57,89.355,29.785
142,ORD00000046,1056,3,64.83,194.49,0.0
143,ORD00000046,1153,1,52.47,52.47,0.0
144,ORD00000047,1084,1,66.87,66.87,0.0
145,ORD00000047,1078,1,12.39,12.39,0.0
146,ORD00000047,1090,2,19.71,39.42,0.0
147,ORD00000048,1128,1,25.5,25.5,0.0
148,ORD00000048,1166,3,12.36,37.08,0.0
149,ORD00000048,1020,3,49.7,134.19000000000003,14.910000000000002
150,ORD00000048,1085,3,18.59,55.769999999999996,0.0
151,ORD00000049,1150,1,29.43,29.43,0.0
152,ORD00000049,1015,3,16.85,40.440000000000005,10.110000000000001
153,ORD00000049,1107,2,28.44,51.192,5.688000000000001
154,ORD00000050,1017,1,44.54,33.405,11.135
155,ORD00000050,1038,2,98.6,157.76,39.44
156,ORD00000050,1149,3,29.6,88.80000000000001,0.0
157,ORD00000051,1076,3,90.95,272.85,0.0
158,ORD00000051,1072,1,30.81,30.81,0.0
159,ORD00000051,1147,1,27.16,27.16,0.0
160,ORD00000051,1005,1,63.84,63.84,0.0
161,ORD00000052,1012,3,93.13,251.451,27.939
162,ORD00000052,1128,3,25.5,76.5,0.0
163,ORD00000052,1060,1,36.16,36.16,0.0
164,ORD00000052,1063,1,122.6,110.33999999999999,12.26
165,ORD00000053,1132,1,18.91,17.019,1.891
166,ORD00000054,1195,1,30.31,30.31,0.0
167,ORD00000054,1054,2,41.29,82.58,0.0
168,ORD00000054,1053,3,51.22,122.928,30.732
169,ORD00000054,1126,1,86.67,86.67,0.0
170,ORD00000055,1044,1,19.04,19.04,0.0
171,ORD00000055,1154,1,68.59,68.59,0.0
172,ORD00000055,1199,3,31.2,93.6,0.0
173,ORD00000055,1070,1,143.38,143.38,0.0
174,ORD00000056,1119,1,115.22,115.22,0.0
175,ORD00000057,1043,2,32.91,59.23799999999999,6.582
176,ORD00000057,1117,1,59.57,59.57,0.0
177,ORD00000057,1132,1,18.91,18.91,0.0
178,ORD00000057,1167,3,36.97,110.91,0.0
179,ORD00000058,1157,1,52.66,52.66,0.0
180,ORD00000058,1144,1,55.52,55.52,0.0
181,ORD00000058,1171,1,126.49,113.841,12.649000000000001
182,ORD00000058,1041,3,8.92,26.759999999999998,0.0
183,ORD00000059,1068,3,41.65,87.46499999999999,37.485
184,ORD00000059,1061,3,49.43,118.63199999999999,29.658
185,ORD00000060,1065,1,30.49,30.49,0.0
186,ORD00000060,1096,2,29.88,44.82,14.94
187,ORD00000060,1128,2,25.5,40.8,10.200000000000001
188,ORD00000061,1116,3,25.74,69.498,7.7219999999999995
189,ORD00000061,1080,2,11.58,19.686,3.4739999999999998
190,ORD00000062,1084,1,66.87,66.87,0.0
191,ORD00000062,1014,2,62.37,124.74,0.0
192,ORD00000062,1087,1,34.44,30.996,3.444
193,ORD00000063,1128,1,25.5,25.5,0.0
194,ORD00000063,1139,3,36.77,110.31,0.0
195,ORD00000064,1062,3,66.94,140.574,60.245999999999995
196,ORD00000064,1170,1,20.32,18.288,2.032
197,ORD00000064,1064,3,42.65,115.15499999999999,12.794999999999998
198,ORD00000064,1143,1,44.46,44.46,0.0
199,ORD00000065,1110,3,63.2,189.60000000000002,0.0
200,ORD00000065,1185,1,58.52,52.668000000000006,5.852
201,ORD00000065,1081,1,54.84,46.614000000000004,8.226
202,ORD00000066,1018,1,58.46,58.46,0.0
203,ORD00000066,1089,1,92.29,92.29,0.0
204,ORD00000066,1185,3,58.52,175.56,0.0
205,ORD00000066,1181,1,113.04,113.04,0.0
206,ORD00000067,1142,3,51.36,154.07999999999998,0.0
207,ORD00000067,1177,2,47.28,94.56,0.0
208,ORD00000067,1041,3,8.92,26.759999999999998,0.0
209,ORD00000068,1000,2,54.56,98.208,10.912
210,ORD00000068,1088,2,46.23,92.46,0.0
211,ORD00000068,1139,3,36.77,110.31,0.0
212,ORD00000069,1005,1,63.84,63.84,0.0
213,ORD00000069,1084,3,66.87,200.61,0.0
214,ORD00000069,1051,3,41.25,123.75,0.0
215,ORD00000070,1128,2,25.5,51.0,0.0
216,ORD00000070,1187,1,59.14,59.14,0.0
217,ORD00000071,1072,2,30.81,61.62,0.0
218,ORD00000071,1095,3,14.51,43.53,0.0
219,ORD00000071,1000,3,54.56,130.94400000000002,32.736000000000004
220,ORD00000072,1066,1,103.08,92.77199999999999,10.308
221,ORD00000072,1005,1,63.84,44.688,19.152
222,ORD00000073,1136,3,93.53,280.59000000000003,0.0
223,ORD00000073,1062,1,66.94,66.94,0.0
224,ORD00000073,1053,3,51.22,153.66,0.0
225,ORD00000074,1005,2,63.84,108.528,19.152
226,ORD00000074,1117,3,59.57,178.71,0.0
227,ORD00000074,1156,1,135.11,135.11,0.0
228,ORD00000075,1136,2,93.53,187.06,0.0
229,ORD00000075,1139,2,36.77,51.47800000000001,22.062
230,ORD00000075,1007,1,107.76,91.596,16.164
231,ORD00000076,1066,1,103.08,103.08,0.0
232,ORD00000076,1017,3,44.54,106.89600000000002,26.723999999999997
233,ORD00000077,1075,1,12.22,9.165000000000001,3.055
234,ORD00000077,1096,2,29.88,59.76,0.0
235,ORD00000078,1130,2,65.56,131.12,0.0
236,ORD00000078,1183,3,76.17,205.659,22.851000000000003
237,ORD00000078,1019,2,60.61,121.22,0.0
238,ORD00000078,1181,1,113.04,90.432,22.608000000000004
239,ORD00000078,1159,2,41.11,82.22,0.0
240,ORD00000079,1194,3,38.27,97.58850000000001,17.2215
241,ORD00000079,1146,3,57.01,136.824,34.206
242,ORD00000079,1186,1,94.19,94.19,0.0
243,ORD00000080,1070,1,143.38,143.38,0.0
244,ORD00000080,1034,1,80.38,80.38,0.0
245,ORD00000081,1161,2,34.66,69.32,0.0
246,ORD00000081,1118,1,134.01,107.208,26.802
247,ORD00000082,1118,1,134.01,134.01,0.0
248,ORD00000082,1084,1,66.87,53.496,13.374000000000002
249,ORD00000083,1175,3,89.25,267.75,0.0
250,ORD00000083,1141,3,47.78,143.34,0.0
251,ORD00000083,1044,3,19.04,42.839999999999996,14.28
252,ORD00000084,1014,2,62.37,124.74,0.0
253,ORD00000084,1178,3,80.79,193.89600000000002,48.474000000000004
254,ORD00000085,1021,1,24.84,24.84,0.0
255,ORD00000085,1067,2,98.83,197.66,0.0
256,ORD00000085,1032,2,36.16,72.32,0.0
257,ORD00000085,1186,2,94.19,169.542,18.838
258,ORD00000085,1068,2,41.65,74.97,8.33
259,ORD00000086,1188,2,17.51,35.02,0.0
260,ORD00000086,1139,3,36.77,110.31,0.0
261,ORD00000086,1189,3,59.65,178.95,0.0
262,ORD00000087,1088,1,46.23,34.6725,11.5575
263,ORD00000087,1014,2,62.37,124.74,0.0
264,ORD00000088,1195,3,30.31,68.19749999999999,22.732499999999998
265,ORD00000089,1043,2,32.91,65.82,0.0
266,ORD00000089,1166,2,12.36,22.247999999999998,2.472
267,ORD00000090,1062,1,66.94,53.552,13.388
268,ORD00000090,1079,1,126.62,126.62,0.0
269,ORD00000090,1078,2,12.39,24.78,0.0
270,ORD00000090,1153,1,52.47,41.976,10.494
271,ORD00000091,1071,1,48.58,48.58,0.0
272,ORD00000091,1023,2,76.52,153.04,0.0
273,ORD00000091,1019,3,60.61,154.5555,27.2745
274,ORD00000091,1085,1,18.59,18.59,0.0
275,ORD00000092,1148,2,42.54,85.08,0.0
276,ORD00000092,1121,3,65.9,148.275,49.425000000000004
277,ORD00000093,1199,2,31.2,62.4,0.0
278,ORD00000093,1068,2,41.65,66.64,16.66
279,ORD00000093,1133,3,49.7,134.19000000000003,14.910000000000002
280,ORD00000093,1114,2,96.76,193.52,0.0
281,ORD00000094,1073,3,49.47,148.41,0.0
282,ORD00000094,1135,3,56.09,168.27,0.0
283,ORD00000095,1026,2,78.18,156.36,0.0
284,ORD00000095,1180,3,31.02,93.06,0.0
285,ORD00000095,1094,2,19.35,32.895,5.805000000000001
286,ORD00000095,1156,1,135.11,135.11,0.0
287,ORD00000095,1089,2,92.29,129.20600000000002,55.374
288,ORD00000096,1133,3,49.7,134.19000000000003,14.910000000000002
289,ORD00000096,1186,2,94.19,141.285,47.095
290,ORD00000096,1143,1,44.46,40.014,4.446000000000001
291,ORD00000096,1178,1,80.79,80.79,0.0
292,ORD00000097,1118,1,134.01,113.90849999999999,20.101499999999998
293,ORD00000097,1178,2,80.79,161.58,0.0
294,ORD00000098,1055,3,30.18,90.53999999999999,0.0
295,ORD00000098,1113,3,21.89,59.103,6.567
296,ORD00000098,1088,2,46.23,92.46,0.0
297,ORD00000099,1072,2,30.81,61.62,0.0
298,ORD00000100,1147,3,27.16,81.48,0.0
299,ORD00000100,1153,2,52.47,104.94,0.0
300,ORD00000100,1122,1,88.76,88.76,0.0
301,ORD00000101,1143,2,44.46,75.58200000000001,13.338
302,ORD00000101,1136,2,93.53,187.06,0.0
303,ORD00000102,1052,2,64.1,128.2,0.0
304,ORD00000102,1169,2,19.07,38.14,0.0
305,ORD00000102,1080,2,11.58,18.528,4.632000000000001
306,ORD00000102,1014,2,62.37,124.74,0.0
307,ORD00000103,1170,1,20.32,20.32,0.0
308,ORD00000103,1180,1,31.02,27.918,3.1020000000000003
309,ORD00000103,1027,2,55.74,111.48,0.0
310,ORD00000103,1076,3,90.95,190.995,81.855
311,ORD00000103,1171,1,126.49,126.49,0.0
312,ORD00000104,1166,2,12.36,24.72,0.0
313,ORD00000104,1140,3,78.18,234.54000000000002,0.0
314,ORD00000104,1085,3,18.59,41.8275,13.942499999999999
315,ORD00000105,1008,2,53.2,106.4,0.0
316,ORD00000105,1123,2,55.04,110.08,0.0
317,ORD00000105,1156,1,135.11,135.11,0.0
318,ORD00000106,1168,1,78.8,78.8,0.0
319,ORD00000106,1154,2,68.59,123.462,13.718000000000002
320,ORD00000107,1053,3,51.22,138.29399999999998,15.366
321,ORD00000108,1111,1,35.94,35.94,0.0
322,ORD00000109,1123,2,55.04,99.072,11.008000000000001
323,ORD00000109,1194,2,38.27,53.578,22.962
324,ORD00000110,1111,2,35.94,53.91,17.97
325,ORD00000110,1135,2,56.09,78.52600000000001,33.654
326,ORD00000110,1086,3,99.75,269.325,29.925000000000004
327,ORD00000111,1135,3,56.09,151.443,16.827
328,ORD00000111,1192,3,61.37,147.28799999999998,36.822
329,ORD00000111,1071,2,48.58,97.16,0.0
330,ORD00000111,1086,2,99.75,179.55,19.950000000000003
331,ORD00000112,1046,1,36.51,27.3825,9.1275
332,ORD00000112,1010,3,24.45,66.01499999999999,7.335000000000001
333,ORD00000112,1090,2,19.71,39.42,0.0
334,ORD00000113,1000,2,54.56,109.12,0.0
335,ORD00000113,1063,1,122.6,122.6,0.0
336,ORD00000113,1195,1,30.31,30.31,0.0
337,ORD00000114,1068,2,41.65,83.3,0.0
338,ORD00000114,1045,3,93.67,281.01,0.0
339,ORD00000114,1072,2,30.81,61.62,0.0
340,ORD00000114,1053,1,51.22,51.22,0.0
341,ORD00000115,1168,3,78.8,236.39999999999998,0.0
342,ORD00000115,1002,2,33.98,67.96,0.0
343,ORD00000115,1083,2,20.41,40.82,0.0
344,ORD00000116,1123,2,55.04,110.08,0.0
345,ORD00000117,1059,2,32.88,59.184000000000005,6.5760000000000005
346,ORD00000117,1189,1,59.65,59.65,0.0
347,ORD00000117,1036,2,61.4,122.8,0.0
348,ORD00000118,1181,1,113.04,84.78,28.26
349,ORD00000118,1018,2,58.46,116.92,0.0
350,ORD00000118,1025,1,33.42,33.42,0.0
351,ORD00000119,1145,3,47.4,142.2,0.0
352,ORD00000119,1147,3,27.16,81.48,0.0
353,ORD00000119,1134,2,39.66,55.524,23.795999999999996
354,ORD00000120,1091,2,51.46,92.628,10.292000000000002
355,ORD00000120,1030,3,26.2,78.6,0.0
356,ORD00000120,1123,3,55.04,148.608,16.512
357,ORD00000120,1119,1,115.22,115.22,0.0
358,ORD00000120,1051,2,41.25,82.5,0.0
359,ORD00000121,1143,3,44.46,133.38,0.0
360,ORD00000121,1177,2,47.28,94.56,0.0
361,ORD00000121,1123,2,55.04,110.08,0.0
362,ORD00000122,1090,1,19.71,19.71,0.0
363,ORD00000122,1141,3,47.78,143.34,0.0
364,ORD00000122,1132,1,18.91,18.91,0.0
365,ORD00000123,1083,3,20.41,61.230000000000004,0.0
366,ORD00000123,1086,3,99.75,299.25,0.0
367,ORD00000123,1012,3,93.13,279.39,0.0
368,ORD00000124,1170,3,20.32,45.72,15.24
369,ORD00000124,1104,3,15.96,43.092,4.788
370,ORD00000124,1010,3,24.45,58.67999999999999,14.670000000000002
371,ORD00000125,1122,1,88.76,88.76,0.0
372,ORD00000125,1053,1,51.22,51.22,0.0
373,ORD00000126,1081,2,54.84,93.22800000000001,16.452
374,ORD00000126,1069,1,44.44,33.33,11.11
375,ORD00000126,1144,1,55.52,55.52,0.0
376,ORD00000127,1197,1,74.18,74.18,0.0
377,ORD00000127,1123,3,55.04,165.12,0.0
378,ORD00000128,1137,3,39.08,117.24,0.0
379,ORD00000128,1171,1,126.49,126.49,0.0
380,ORD00000128,1134,1,39.66,39.66,0.0
381,ORD00000128,1170,1,20.32,20.32,0.0
382,ORD00000129,1098,3,71.12,170.68800000000002,42.672000000000004
383,ORD00000129,1095,1,14.51,12.3335,2.1765
384,ORD00000129,1143,3,44.46,100.035,33.345
385,ORD00000130,1062,2,66.94,133.88,0.0
386,ORD00000130,1048,2,46.32,92.64,0.0
387,ORD00000131,1062,2,66.94,133.88,0.0
388,ORD00000131,1174,2,50.91,101.82,0.0
389,ORD00000132,1026,2,78.18,156.36,0.0
390,ORD00000132,1046,1,36.51,36.51,0.0
391,ORD00000132,1074,1,58.25,58.25,0.0
392,ORD00000133,1054,1,41.29,41.29,0.0
393,ORD00000133,1199,2,31.2,62.4,0.0
394,ORD00000133,1182,1,118.62,118.62,0.0
395,ORD00000133,1174,3,50.91,152.73,0.0
396,ORD00000133,1045,3,93.67,224.808,56.202000000000005
397,ORD00000134,1030,3,26.2,78.6,0.0
398,ORD00000134,1050,2,58.9,117.8,0.0
399,ORD00000135,1165,2,18.08,36.16,0.0
400,ORD00000135,1025,1,33.42,30.078000000000003,3.3420000000000005
401,ORD00000135,1058,2,71.61,143.22,0.0
402,ORD00000136,1107,2,28.44,56.88,0.0
403,ORD00000136,1182,1,118.62,83.034,35.586
404,ORD00000136,1196,1,15.68,15.68,0.0
405,ORD00000137,1095,1,14.51,14.51,0.0
406,ORD00000137,1018,2,58.46,116.92,0.0
407,ORD00000138,1018,3,58.46,149.07299999999998,26.307000000000002
408,ORD00000138,1117,3,59.57,178.71,0.0
409,ORD00000139,1058,2,71.61,143.22,0.0
410,ORD00000139,1085,3,18.59,55.769999999999996,0.0
411,ORD00000139,1116,1,25.74,25.74,0.0
412,ORD00000139,1028,2,45.76,77.792,13.728
413,ORD00000140,1063,1,122.6,122.6,0.0
414,ORD00000140,1117,3,59.57,134.0325,44.6775
415,ORD00000140,1080,1,11.58,11.58,0.0
416,ORD00000140,1162,1,53.63,53.63,0.0
417,ORD00000140,1135,2,56.09,78.52600000000001,33.654
418,ORD00000141,1069,3,44.44,133.32,0.0
419,ORD00000141,1090,2,19.71,39.42,0.0
420,ORD00000141,1185,1,58.52,58.52,0.0
421,ORD00000141,1148,2,42.54,59.556,25.523999999999997
422,ORD00000141,1000,1,54.56,54.56,0.0
423,ORD00000142,1017,2,44.54,89.08,0.0
424,ORD00000142,1146,2,57.01,114.02,0.0
425,ORD00000142,1064,1,42.65,42.65,0.0
426,ORD00000142,1166,3,12.36,37.08,0.0
427,ORD00000142,1145,1,47.4,47.4,0.0
428,ORD00000143,1034,2,80.38,160.76,0.0
429,ORD00000143,1045,2,93.67,187.34,0.0
430,ORD00000143,1130,2,65.56,131.12,0.0
431,ORD00000144,1173,1,54.42,54.42,0.0
432,ORD00000144,1190,1,82.46,74.214,8.246
433,ORD00000144,1033,1,50.3,45.269999999999996,5.03
434,ORD00000144,1002,2,33.98,67.96,0.0
435,ORD00000145,1084,1,66.87,53.496,13.374000000000002
436,ORD00000145,1073,1,49.47,49.47,0.0
437,ORD00000145,1146,1,57.01,57.01,0.0
438,ORD00000145,1131,3,81.35,244.04999999999998,0.0
439,ORD00000145,1038,3,98.6,295.79999999999995,0.0
440,ORD00000146,1183,3,76.17,205.659,22.851000000000003
441,ORD00000146,1132,1,18.91,18.91,0.0
442,ORD00000147,1071,3,48.58,145.74,0.0
443,ORD00000147,1043,3,32.91,78.984,19.746
444,ORD00000147,1170,2,20.32,40.64,0.0
445,ORD00000148,1010,2,24.45,48.9,0.0
446,ORD00000148,1132,2,18.91,28.365000000000002,9.455
447,ORD00000148,1033,1,50.3,50.3,0.0
448,ORD00000148,1116,2,25.74,41.184,10.296
449,ORD00000149,1154,1,68.59,61.731,6.859000000000001
450,ORD00000149,1036,1,61.4,61.4,0.0
451,ORD00000150,1193,1,77.2,77.2,0.0
452,ORD00000151,1128,1,25.5,20.4,5.1000000000000005
453,ORD00000151,1082,2,76.82,153.64,0.0
454,ORD00000151,1036,3,61.4,184.2,0.0
455,ORD00000151,1198,3,50.54,151.62,0.0
456,ORD00000152,1138,1,58.31,58.31,0.0
457,ORD00000152,1039,3,73.35,220.04999999999998,0.0
458,ORD00000153,1172,3,37.89,113.67,0.0
459,ORD00000154,1087,3,34.44,103.32,0.0
460,ORD00000154,1012,2,93.13,186.26,0.0
461,ORD00000154,1051,1,41.25,37.125,4.125
462,ORD00000155,1159,2,41.11,82.22,0.0
463,ORD00000155,1029,2,50.71,101.42,0.0
464,ORD00000155,1136,2,93.53,187.06,0.0
465,ORD00000155,1007,1,107.76,107.76,0.0
466,ORD00000155,1133,2,49.7,84.49000000000001,14.91
467,ORD00000156,1198,3,50.54,151.62,0.0
468,ORD00000156,1197,3,74.18,222.54000000000002,0.0
469,ORD00000157,1190,2,82.46,164.92,0.0
470,ORD00000158,1197,1,74.18,74.18,0.0
471,ORD00000158,1035,3,27.97,83.91,0.0
472,ORD00000159,1023,2,76.52,153.04,0.0
473,ORD00000159,1032,3,36.16,108.47999999999999,0.0
474,ORD00000159,1143,2,44.46,88.92,0.0
475,ORD00000160,1004,2,46.52,93.04,0.0
476,ORD00000160,1126,2,86.67,147.339,26.001
477,ORD00000161,1008,2,53.2,106.4,0.0
478,ORD00000161,1141,3,47.78,143.34,0.0
479,ORD00000161,1031,1,33.31,33.31,0.0
480,ORD00000162,1157,3,52.66,157.98,0.0
481,ORD00000162,1148,1,42.54,42.54,0.0
482,ORD00000162,1121,1,65.9,52.720000000000006,13.180000000000001
483,ORD00000163,1129,2,16.84,33.68,0.0
484,ORD00000163,1053,1,51.22,51.22,0.0
485,ORD00000163,1059,1,32.88,32.88,0.0
486,ORD00000163,1152,1,101.62,86.37700000000001,15.243
487,ORD00000164,1150,2,29.43,41.202,17.657999999999998
488,ORD00000164,1198,1,50.54,50.54,0.0
489,ORD00000164,1146,2,57.01,114.02,0.0
490,ORD00000165,1070,1,143.38,143.38,0.0
491,ORD00000165,1057,3,17.0,51.0,0.0
492,ORD00000166,1147,1,27.16,21.728,5.432
493,ORD00000166,1150,2,29.43,47.088,11.772
494,ORD00000166,1090,1,19.71,19.71,0.0
495,ORD00000166,1080,2,11.58,23.16,0.0
496,ORD00000167,1188,3,17.51,47.277,5.253000000000001
497,ORD00000167,1078,2,12.39,24.78,0.0
498,ORD00000167,1065,2,30.49,60.98,0.0
499,ORD00000168,1038,2,98.6,197.2,0.0
500,ORD00000168,1197,2,74.18,148.36,0.0
501,ORD00000168,1006,2,35.49,70.98,0.0
502,ORD00000168,1004,3,46.52,139.56,0.0
503,ORD00000168,1166,1,12.36,12.36,0.0
504,ORD00000169,1045,2,93.67,149.872,37.468
505,ORD00000169,1012,3,93.13,237.48149999999998,41.9085
506,ORD00000169,1063,1,122.6,91.94999999999999,30.65
507,ORD00000169,1026,1,78.18,78.18,0.0
508,ORD00000170,1002,2,33.98,67.96,0.0
509,ORD00000170,1029,2,50.71,101.42,0.0
510,ORD00000170,1007,1,107.76,107.76,0.0
511,ORD00000170,1094,3,19.35,58.050000000000004,0.0
